transaction_id,client_id,timestamp,montant,devise,type_transaction,pays_dest,ip_source,device_type,heure_jour,jour_semaine,nouveau_beneficiaire,fraude_label
208,CLI000080,2026-03-01 22:58:00,2650.54,EUR,CREDIT,TN,192.168.54.240,DESKTOP_FIREFOX,22,6,False,0
209,CLI000064,2026-03-27 18:35:00,3744.82,TND,CREDIT,FR,192.168.139.102,DESKTOP_FIREFOX,18,4,False,0
210,CLI000010,2026-03-26 05:01:00,1632.29,EUR,CREDIT,FR,192.168.241.110,MOBILE_ANDROID,5,3,False,0
211,CLI000036,2026-03-11 11:20:00,312.29,EUR,DEBIT,FR,192.168.31.60,MOBILE_ANDROID,11,2,False,0
212,CLI000029,2026-03-27 18:44:00,97.66,EUR,DEBIT,TN,192.168.55.28,MOBILE_ANDROID,18,4,False,0
213,CLI000067,2026-03-11 00:32:00,120.51,EUR,DEBIT,TN,192.168.92.83,DESKTOP_CHROME,0,2,False,0
214,CLI000086,2026-03-01 07:51:00,216.42,EUR,DEBIT,FR,192.168.45.4,DESKTOP_CHROME,7,6,False,0
215,CLI000038,2026-03-04 05:32:00,341.51,TND,VIREMENT,TN,192.168.103.168,MOBILE_IOS,5,2,False,0
216,CLI000030,2026-03-29 17:19:00,819.18,TND,VIREMENT,FR,192.168.81.4,DESKTOP_CHROME,17,6,False,0
217,CLI000032,2026-03-03 16:18:00,19147.11,EUR,DEBIT,KP,192.168.100.55,DESKTOP_CHROME,16,1,False,1
218,CLI000099,2026-03-11 10:03:00,1490.36,EUR,CREDIT,TN,192.168.118.57,DESKTOP_CHROME,10,2,False,0
219,CLI000080,2026-03-04 01:37:00,750.9,EUR,DEBIT,TN,192.168.17.169,DESKTOP_CHROME,1,2,False,0
220,CLI000038,2026-03-02 10:18:00,1004.91,TND,CREDIT,MA,192.168.209.72,DESKTOP_FIREFOX,10,0,False,0
221,CLI000055,2026-03-16 00:54:00,3898.32,EUR,CREDIT,TN,192.168.167.160,DESKTOP_FIREFOX,0,0,False,0
222,CLI000044,2026-03-04 05:23:00,240.74,EUR,DEBIT,FR,192.168.95.12,DESKTOP_FIREFOX,5,2,False,0
223,CLI000018,2026-03-24 09:35:00,1639.99,EUR,VIREMENT,FR,192.168.18.227,DESKTOP_CHROME,9,1,False,0
224,CLI000025,2026-03-11 19:57:00,975.78,EUR,VIREMENT,FR,192.168.56.106,DESKTOP_CHROME,19,2,False,0
225,CLI000031,2026-03-13 16:10:00,665.02,EUR,DEBIT,FR,192.168.78.197,MOBILE_IOS,16,4,False,0
226,CLI000080,2026-03-23 02:12:00,2870.69,EUR,CREDIT,FR,192.168.154.128,MOBILE_IOS,2,0,False,0
227,CLI000054,2026-03-10 18:00:00,2849.27,EUR,DEBIT,US,192.168.252.254,MOBILE_IOS,18,1,False,0
228,CLI000005,2026-03-25 12:59:00,318.69,EUR,DEBIT,FR,192.168.27.183,DESKTOP_CHROME,12,2,False,0
229,CLI000075,2026-03-07 00:31:00,797.44,EUR,VIREMENT,DE,192.168.138.203,DESKTOP_FIREFOX,0,5,False,0
230,CLI000092,2026-03-26 23:43:00,1390.55,EUR,CREDIT,TN,192.168.254.237,DESKTOP_CHROME,23,3,False,0
231,CLI000005,2026-03-27 05:22:00,715.08,EUR,DEBIT,MA,192.168.218.146,DESKTOP_CHROME,5,4,False,0
232,CLI000021,2026-03-22 12:16:00,2002.25,EUR,CREDIT,FR,192.168.44.65,MOBILE_ANDROID,12,6,False,0
233,CLI000094,2026-03-12 01:25:00,1390.52,TND,VIREMENT,FR,192.168.246.25,DESKTOP_CHROME,1,3,False,0
234,CLI000015,2026-03-22 12:36:00,8947.0,EUR,VIREMENT,FR,192.168.154.84,MOBILE_IOS,12,6,False,0
235,CLI000013,2026-03-19 12:37:00,158.17,EUR,DEBIT,FR,192.168.252.162,MOBILE_ANDROID,12,3,False,0
236,CLI000039,2026-03-09 15:58:00,856.69,EUR,VIREMENT,TN,192.168.179.100,MOBILE_ANDROID,15,0,False,0
237,CLI000082,2026-03-05 07:01:00,333.55,EUR,VIREMENT,FR,192.168.174.237,DESKTOP_CHROME,7,3,False,0
238,CLI000059,2026-03-05 09:52:00,2048.63,EUR,CREDIT,FR,192.168.249.198,DESKTOP_CHROME,9,3,False,0
239,CLI000097,2026-03-30 23:47:00,142.51,EUR,DEBIT,TN,192.168.178.35,MOBILE_IOS,23,0,False,0
240,CLI000042,2026-03-20 14:49:00,1503.54,TND,DEBIT,FR,192.168.86.45,MOBILE_IOS,14,4,False,0
241,CLI000024,2026-03-17 02:59:00,465.89,EUR,DEBIT,IR,192.168.163.195,DESKTOP_CHROME,2,1,False,0
242,CLI000025,2026-03-20 06:39:00,411.17,EUR,DEBIT,US,192.168.227.177,MOBILE_IOS,6,4,False,0
243,CLI000083,2026-03-19 17:01:00,174.9,EUR,VIREMENT,RU,192.168.82.251,MOBILE_IOS,17,3,False,0
244,CLI000023,2026-03-22 06:06:00,567.88,EUR,VIREMENT,FR,192.168.218.171,DESKTOP_CHROME,6,6,False,0
245,CLI000002,2026-03-03 11:10:00,3646.05,EUR,DEBIT,FR,192.168.124.18,MOBILE_IOS,11,1,False,0
246,CLI000029,2026-03-30 17:44:00,962.73,EUR,CREDIT,RU,192.168.86.5,MOBILE_ANDROID,17,0,False,0
247,CLI000069,2026-03-30 09:48:00,2107.41,EUR,CREDIT,FR,192.168.156.234,MOBILE_ANDROID,9,0,False,0
248,CLI000076,2026-03-05 11:29:00,7314.18,TND,CREDIT,US,192.168.150.115,MOBILE_IOS,11,3,True,0
249,CLI000008,2026-03-03 18:12:00,1361.72,EUR,DEBIT,US,192.168.98.131,MOBILE_ANDROID,18,1,False,0
250,CLI000044,2026-03-19 07:46:00,507.47,EUR,DEBIT,DE,192.168.164.190,DESKTOP_FIREFOX,7,3,False,0
251,CLI000036,2026-03-16 10:36:00,1738.37,TND,DEBIT,FR,192.168.60.129,MOBILE_IOS,10,0,False,0
252,CLI000016,2026-03-05 23:21:00,516.38,EUR,DEBIT,FR,192.168.151.181,MOBILE_ANDROID,23,3,False,0
253,CLI000046,2026-03-12 07:35:00,541.69,EUR,DEBIT,DE,192.168.254.4,DESKTOP_FIREFOX,7,3,False,0
254,CLI000090,2026-03-09 17:16:00,160.15,EUR,CREDIT,FR,192.168.60.6,DESKTOP_FIREFOX,17,0,False,0
255,CLI000038,2026-03-09 15:45:00,3015.46,TND,DEBIT,FR,192.168.158.195,MOBILE_IOS,15,0,False,0
256,CLI000073,2026-03-25 09:46:00,624.4,EUR,DEBIT,FR,192.168.230.32,DESKTOP_CHROME,9,2,False,0
257,CLI000051,2026-03-21 10:00:00,1234.62,EUR,VIREMENT,IR,192.168.80.61,DESKTOP_FIREFOX,10,5,False,0
258,CLI000059,2026-03-07 09:06:00,286.24,EUR,CREDIT,TN,192.168.189.110,MOBILE_IOS,9,5,False,0
259,CLI000050,2026-03-20 04:48:00,1674.28,TND,CREDIT,FR,192.168.194.63,DESKTOP_CHROME,4,4,False,0
260,CLI000086,2026-03-09 08:25:00,397.69,EUR,DEBIT,FR,192.168.159.21,DESKTOP_FIREFOX,8,0,False,0
261,CLI000084,2026-03-13 16:14:00,837.11,EUR,CREDIT,TN,192.168.16.36,DESKTOP_FIREFOX,16,4,False,0
262,CLI000097,2026-03-22 01:18:00,2845.21,EUR,DEBIT,GB,192.168.96.128,DESKTOP_FIREFOX,1,6,False,0
263,CLI000048,2026-03-12 08:51:00,2562.94,EUR,CREDIT,FR,192.168.76.52,MOBILE_IOS,8,3,True,0
264,CLI000052,2026-03-04 10:20:00,966.39,EUR,DEBIT,FR,192.168.39.97,MOBILE_IOS,10,2,False,0
265,CLI000053,2026-03-21 04:01:00,118.9,EUR,CREDIT,DE,192.168.53.165,DESKTOP_CHROME,4,5,False,0
266,CLI000057,2026-03-26 01:06:00,36003.54,EUR,VIREMENT,TN,192.168.10.61,DESKTOP_FIREFOX,1,3,False,0
267,CLI000093,2026-03-05 10:56:00,8062.92,EUR,DEBIT,TN,192.168.237.186,MOBILE_ANDROID,10,3,False,0
268,CLI000030,2026-03-03 07:15:00,2361.87,EUR,DEBIT,TN,192.168.154.254,DESKTOP_CHROME,7,1,False,0
269,CLI000045,2026-03-30 16:18:00,401.88,EUR,DEBIT,FR,192.168.243.114,MOBILE_ANDROID,16,0,False,0
270,CLI000088,2026-03-25 14:27:00,865.83,EUR,CREDIT,FR,192.168.190.225,DESKTOP_FIREFOX,14,2,False,0
271,CLI000026,2026-03-01 16:07:00,516.92,EUR,DEBIT,MA,192.168.85.35,MOBILE_IOS,16,6,False,0
272,CLI000095,2026-03-05 05:52:00,4521.63,EUR,VIREMENT,MA,192.168.72.82,MOBILE_ANDROID,5,3,False,0
273,CLI000071,2026-03-11 18:11:00,1359.68,EUR,DEBIT,DE,192.168.165.202,MOBILE_IOS,18,2,False,0
274,CLI000005,2026-03-08 13:39:00,387.22,EUR,DEBIT,RU,192.168.195.11,DESKTOP_FIREFOX,13,6,False,0
275,CLI000036,2026-03-19 11:54:00,564.02,EUR,CREDIT,FR,192.168.134.203,DESKTOP_CHROME,11,3,False,0
276,CLI000013,2026-03-23 02:26:00,3810.16,EUR,CREDIT,FR,192.168.251.107,MOBILE_ANDROID,2,0,False,0
277,CLI000003,2026-03-22 21:46:00,6769.06,TND,VIREMENT,MA,192.168.166.209,MOBILE_IOS,21,6,False,0
278,CLI000055,2026-03-10 17:28:00,6210.51,EUR,DEBIT,TN,192.168.74.193,MOBILE_ANDROID,17,1,False,0
279,CLI000086,2026-03-19 06:02:00,2461.28,EUR,DEBIT,TN,192.168.7.59,DESKTOP_FIREFOX,6,3,False,0
280,CLI000028,2026-03-03 16:02:00,732.78,EUR,DEBIT,MA,192.168.217.188,DESKTOP_CHROME,16,1,False,0
281,CLI000048,2026-03-08 11:49:00,20.29,EUR,VIREMENT,DE,192.168.85.88,DESKTOP_FIREFOX,11,6,False,0
282,CLI000078,2026-03-18 05:56:00,7406.24,EUR,CREDIT,RU,192.168.63.53,MOBILE_IOS,5,2,False,1
283,CLI000028,2026-03-01 02:21:00,990.1,EUR,VIREMENT,FR,192.168.139.14,DESKTOP_FIREFOX,2,6,False,0
284,CLI000079,2026-03-18 18:26:00,1173.77,EUR,VIREMENT,FR,192.168.233.235,DESKTOP_CHROME,18,2,False,0
285,CLI000057,2026-03-13 01:40:00,1058.57,EUR,CREDIT,FR,192.168.171.254,DESKTOP_FIREFOX,1,4,False,0
286,CLI000021,2026-03-21 16:59:00,202.04,EUR,DEBIT,FR,192.168.64.206,MOBILE_IOS,16,5,False,0
287,CLI000083,2026-03-13 23:34:00,1936.99,EUR,DEBIT,FR,192.168.176.179,DESKTOP_FIREFOX,23,4,False,0
288,CLI000083,2026-03-20 06:02:00,2118.92,EUR,DEBIT,FR,192.168.185.57,MOBILE_ANDROID,6,4,False,0
289,CLI000049,2026-03-26 07:02:00,2250.27,TND,VIREMENT,FR,192.168.156.224,MOBILE_ANDROID,7,3,False,0
290,CLI000089,2026-03-23 03:34:00,3089.9,EUR,DEBIT,FR,192.168.98.134,MOBILE_ANDROID,3,0,False,0
291,CLI000060,2026-03-08 01:04:00,2048.5,EUR,CREDIT,FR,192.168.83.47,MOBILE_ANDROID,1,6,False,0
292,CLI000032,2026-03-09 15:25:00,606.66,EUR,DEBIT,FR,192.168.114.162,DESKTOP_CHROME,15,0,False,0
293,CLI000071,2026-03-14 12:05:00,911.41,EUR,DEBIT,MA,192.168.2.17,MOBILE_IOS,12,5,False,0
294,CLI000040,2026-03-10 21:47:00,1106.93,TND,DEBIT,FR,192.168.223.126,MOBILE_ANDROID,21,1,False,0
295,CLI000090,2026-03-03 15:52:00,1129.17,TND,CREDIT,FR,192.168.18.245,MOBILE_ANDROID,15,1,False,0
296,CLI000055,2026-03-27 08:37:00,3287.43,EUR,DEBIT,FR,192.168.50.14,MOBILE_ANDROID,8,4,False,0
297,CLI000049,2026-03-25 16:13:00,2148.24,EUR,CREDIT,MA,192.168.163.254,MOBILE_ANDROID,16,2,False,0
298,CLI000003,2026-03-03 18:34:00,12001.8,EUR,CREDIT,FR,192.168.37.241,MOBILE_IOS,18,1,False,0
299,CLI000019,2026-03-15 06:32:00,14013.31,EUR,VIREMENT,TN,192.168.53.33,DESKTOP_FIREFOX,6,6,False,0
300,CLI000063,2026-03-03 14:26:00,1091.8,EUR,VIREMENT,FR,192.168.24.45,MOBILE_ANDROID,14,1,False,0
301,CLI000002,2026-03-03 06:46:00,9.93,EUR,CREDIT,FR,192.168.152.141,DESKTOP_FIREFOX,6,1,False,0
302,CLI000088,2026-03-27 14:04:00,4377.35,EUR,CREDIT,FR,192.168.213.204,MOBILE_IOS,14,4,False,0
303,CLI000063,2026-03-22 16:46:00,518.82,EUR,DEBIT,FR,192.168.239.53,DESKTOP_FIREFOX,16,6,False,0
304,CLI000044,2026-03-23 21:14:00,379.26,EUR,CREDIT,TN,192.168.61.130,DESKTOP_FIREFOX,21,0,False,0
305,CLI000027,2026-03-25 04:07:00,615.15,EUR,DEBIT,TN,192.168.21.110,DESKTOP_CHROME,4,2,False,0
306,CLI000057,2026-03-08 03:57:00,580.58,EUR,DEBIT,US,192.168.186.120,DESKTOP_FIREFOX,3,6,False,0
307,CLI000074,2026-03-03 14:07:00,2068.8,EUR,CREDIT,FR,192.168.80.43,DESKTOP_FIREFOX,14,1,False,0
308,CLI000072,2026-03-24 02:41:00,152.73,TND,DEBIT,FR,192.168.185.51,DESKTOP_FIREFOX,2,1,False,0
309,CLI000038,2026-03-04 15:30:00,272.25,EUR,DEBIT,MA,192.168.63.109,MOBILE_ANDROID,15,2,False,0
310,CLI000024,2026-03-09 10:58:00,1497.86,EUR,DEBIT,FR,192.168.46.156,MOBILE_ANDROID,10,0,False,0
311,CLI000008,2026-03-04 02:50:00,2095.47,TND,VIREMENT,FR,192.168.64.78,DESKTOP_CHROME,2,2,False,0
312,CLI000004,2026-03-28 01:56:00,2142.76,EUR,DEBIT,FR,192.168.74.148,DESKTOP_CHROME,1,5,True,0
313,CLI000091,2026-03-04 02:13:00,385.89,EUR,DEBIT,FR,192.168.115.248,DESKTOP_FIREFOX,2,2,False,0
314,CLI000036,2026-03-11 16:54:00,306.76,EUR,VIREMENT,US,192.168.163.52,MOBILE_ANDROID,16,2,False,0
315,CLI000022,2026-03-19 09:01:00,540.25,TND,DEBIT,MA,192.168.70.221,DESKTOP_FIREFOX,9,3,False,0
316,CLI000011,2026-03-06 10:56:00,1323.25,EUR,VIREMENT,TN,192.168.201.124,MOBILE_ANDROID,10,4,False,0
317,CLI000040,2026-03-26 22:14:00,5899.2,EUR,VIREMENT,FR,192.168.21.244,DESKTOP_CHROME,22,3,True,0
318,CLI000002,2026-03-12 04:55:00,85.04,EUR,DEBIT,FR,192.168.249.93,MOBILE_IOS,4,3,False,0
319,CLI000078,2026-03-27 08:20:00,761.37,EUR,CREDIT,FR,192.168.102.97,MOBILE_IOS,8,4,False,0
320,CLI000024,2026-03-28 01:22:00,200.49,EUR,VIREMENT,FR,192.168.43.121,DESKTOP_FIREFOX,1,5,False,0
321,CLI000020,2026-03-02 19:24:00,136.63,EUR,CREDIT,FR,192.168.113.109,DESKTOP_CHROME,19,0,False,0
322,CLI000079,2026-03-29 04:31:00,3166.39,EUR,DEBIT,TN,192.168.130.157,MOBILE_ANDROID,4,6,False,0
323,CLI000014,2026-03-04 17:32:00,1907.5,TND,VIREMENT,TN,192.168.189.111,DESKTOP_FIREFOX,17,2,False,0
324,CLI000064,2026-03-20 01:54:00,1701.59,EUR,DEBIT,FR,192.168.195.40,DESKTOP_FIREFOX,1,4,False,0
325,CLI000080,2026-03-30 22:01:00,2996.59,TND,DEBIT,US,192.168.210.245,MOBILE_ANDROID,22,0,False,0
326,CLI000066,2026-03-27 13:31:00,557.99,EUR,VIREMENT,TN,192.168.204.124,DESKTOP_FIREFOX,13,4,False,0
327,CLI000005,2026-03-26 17:22:00,590.42,EUR,DEBIT,FR,192.168.6.196,MOBILE_ANDROID,17,3,False,0
328,CLI000021,2026-03-24 19:01:00,13668.88,EUR,CREDIT,TN,192.168.98.110,DESKTOP_CHROME,19,1,False,0
329,CLI000030,2026-03-15 09:33:00,738.13,EUR,DEBIT,FR,192.168.219.22,DESKTOP_CHROME,9,6,False,0
330,CLI000020,2026-03-12 20:49:00,2397.44,EUR,CREDIT,FR,192.168.195.233,MOBILE_IOS,20,3,False,0
331,CLI000031,2026-03-10 07:06:00,999.9,EUR,DEBIT,FR,192.168.236.77,DESKTOP_CHROME,7,1,False,0
332,CLI000055,2026-03-15 07:10:00,108.0,EUR,DEBIT,MA,192.168.153.138,MOBILE_ANDROID,7,6,False,0
333,CLI000058,2026-03-11 20:42:00,85.32,EUR,DEBIT,FR,192.168.40.142,DESKTOP_CHROME,20,2,False,0
334,CLI000026,2026-03-13 02:07:00,8275.58,EUR,DEBIT,IR,192.168.187.45,DESKTOP_CHROME,2,4,False,1
335,CLI000099,2026-03-19 00:18:00,3523.89,EUR,DEBIT,FR,192.168.66.98,MOBILE_ANDROID,0,3,False,0
336,CLI000065,2026-03-06 22:57:00,2555.36,EUR,DEBIT,FR,192.168.119.79,MOBILE_ANDROID,22,4,False,0
337,CLI000084,2026-03-30 09:03:00,2971.71,EUR,VIREMENT,DE,192.168.117.73,DESKTOP_CHROME,9,0,False,0
338,CLI000095,2026-03-14 15:40:00,303.55,EUR,CREDIT,TN,192.168.97.144,DESKTOP_FIREFOX,15,5,False,0
339,CLI000056,2026-03-21 19:24:00,6898.42,EUR,DEBIT,FR,192.168.156.124,DESKTOP_CHROME,19,5,True,0
340,CLI000052,2026-03-15 09:20:00,311.73,EUR,CREDIT,FR,192.168.19.86,MOBILE_ANDROID,9,6,False,0
341,CLI000025,2026-03-04 07:14:00,1280.99,EUR,VIREMENT,FR,192.168.35.184,MOBILE_ANDROID,7,2,False,0
342,CLI000046,2026-03-01 10:10:00,980.02,EUR,CREDIT,FR,192.168.121.51,DESKTOP_FIREFOX,10,6,True,0
343,CLI000070,2026-03-21 20:34:00,805.41,EUR,CREDIT,FR,192.168.40.235,DESKTOP_FIREFOX,20,5,False,0
344,CLI000089,2026-03-29 06:28:00,4945.88,EUR,DEBIT,FR,192.168.49.2,DESKTOP_CHROME,6,6,True,0
345,CLI000050,2026-03-26 14:56:00,425.76,EUR,DEBIT,FR,192.168.4.221,DESKTOP_CHROME,14,3,False,0
346,CLI000087,2026-03-05 13:12:00,196.46,EUR,DEBIT,TN,192.168.129.187,MOBILE_IOS,13,3,False,0
347,CLI000100,2026-03-04 08:01:00,1016.37,EUR,CREDIT,TN,192.168.186.96,MOBILE_ANDROID,8,2,True,0
348,CLI000030,2026-03-25 11:14:00,614.13,EUR,DEBIT,FR,192.168.126.104,DESKTOP_CHROME,11,2,False,0
349,CLI000018,2026-03-10 16:49:00,57117.14,EUR,CREDIT,FR,192.168.237.107,MOBILE_ANDROID,16,1,False,0
350,CLI000028,2026-03-24 00:33:00,2234.58,EUR,DEBIT,TN,192.168.241.102,MOBILE_ANDROID,0,1,False,0
351,CLI000051,2026-03-13 01:40:00,607.16,EUR,DEBIT,FR,192.168.249.191,MOBILE_ANDROID,1,4,False,0
352,CLI000062,2026-03-07 00:40:00,23757.62,EUR,DEBIT,SY,192.168.96.99,DESKTOP_FIREFOX,0,5,False,1
353,CLI000058,2026-03-16 21:12:00,103.92,EUR,DEBIT,TN,192.168.126.79,MOBILE_ANDROID,21,0,False,0
354,CLI000066,2026-03-04 03:08:00,289.96,EUR,DEBIT,FR,192.168.165.253,DESKTOP_CHROME,3,2,False,0
355,CLI000095,2026-03-12 02:49:00,1139.03,EUR,DEBIT,FR,192.168.151.19,MOBILE_IOS,2,3,False,0
356,CLI000057,2026-03-17 19:37:00,5501.6,EUR,CREDIT,TN,192.168.105.227,DESKTOP_FIREFOX,19,1,False,0
357,CLI000031,2026-03-13 23:16:00,3812.45,EUR,CREDIT,FR,192.168.10.255,MOBILE_IOS,23,4,False,0
358,CLI000050,2026-03-08 04:18:00,1306.25,EUR,DEBIT,FR,192.168.236.32,DESKTOP_CHROME,4,6,False,0
359,CLI000024,2026-03-20 22:36:00,673.31,EUR,CREDIT,IR,192.168.99.239,DESKTOP_FIREFOX,22,4,False,0
360,CLI000094,2026-03-25 17:20:00,1370.01,EUR,CREDIT,FR,192.168.145.42,MOBILE_IOS,17,2,False,0
361,CLI000022,2026-03-14 18:25:00,532.53,TND,CREDIT,FR,192.168.50.196,DESKTOP_FIREFOX,18,5,False,0
362,CLI000089,2026-03-28 20:06:00,7801.23,EUR,DEBIT,TN,192.168.112.246,MOBILE_ANDROID,20,5,False,0
363,CLI000065,2026-03-30 18:18:00,790.74,EUR,DEBIT,FR,192.168.66.198,DESKTOP_CHROME,18,0,False,0
364,CLI000030,2026-03-25 01:44:00,894.62,EUR,DEBIT,FR,192.168.234.193,DESKTOP_CHROME,1,2,False,0
365,CLI000075,2026-03-01 08:32:00,69.48,EUR,CREDIT,IR,192.168.185.90,DESKTOP_CHROME,8,6,False,0
366,CLI000036,2026-03-26 05:46:00,784.84,EUR,CREDIT,FR,192.168.131.182,MOBILE_ANDROID,5,3,False,0
367,CLI000067,2026-03-14 15:00:00,2707.5,EUR,CREDIT,US,192.168.126.163,MOBILE_ANDROID,15,5,False,0
368,CLI000088,2026-03-05 17:08:00,275.54,EUR,DEBIT,RU,192.168.177.95,MOBILE_ANDROID,17,3,False,0
369,CLI000057,2026-03-07 02:40:00,403.08,EUR,DEBIT,FR,192.168.179.15,DESKTOP_CHROME,2,5,False,0
370,CLI000073,2026-03-13 00:52:00,2568.95,EUR,DEBIT,FR,192.168.167.99,MOBILE_ANDROID,0,4,False,0
371,CLI000100,2026-03-06 06:04:00,168.68,EUR,DEBIT,FR,192.168.238.109,DESKTOP_CHROME,6,4,False,0
372,CLI000064,2026-03-05 20:54:00,37157.03,TND,DEBIT,IR,192.168.189.64,DESKTOP_FIREFOX,20,3,False,1
373,CLI000072,2026-03-26 04:16:00,523.97,TND,DEBIT,FR,192.168.63.123,DESKTOP_FIREFOX,4,3,False,0
374,CLI000050,2026-03-08 01:47:00,622.48,TND,CREDIT,TN,192.168.9.236,MOBILE_ANDROID,1,6,False,0
375,CLI000036,2026-03-13 09:28:00,257.58,EUR,DEBIT,FR,192.168.209.93,MOBILE_ANDROID,9,4,False,0
376,CLI000060,2026-03-13 19:45:00,1561.9,TND,CREDIT,FR,192.168.162.181,MOBILE_ANDROID,19,4,False,0
377,CLI000097,2026-03-28 12:38:00,18993.39,EUR,CREDIT,MA,192.168.174.8,DESKTOP_FIREFOX,12,5,False,0
378,CLI000086,2026-03-10 14:03:00,2534.61,TND,CREDIT,FR,192.168.179.171,MOBILE_ANDROID,14,1,False,0
379,CLI000032,2026-03-16 14:31:00,351.73,EUR,VIREMENT,MA,192.168.166.38,DESKTOP_FIREFOX,14,0,False,0
380,CLI000076,2026-03-10 06:22:00,3876.72,EUR,DEBIT,FR,192.168.67.155,MOBILE_IOS,6,1,False,0
381,CLI000013,2026-03-29 20:45:00,678.57,EUR,DEBIT,FR,192.168.117.242,MOBILE_ANDROID,20,6,False,0
382,CLI000075,2026-03-13 00:20:00,5163.56,EUR,CREDIT,TN,192.168.175.38,MOBILE_IOS,0,4,False,0
383,CLI000048,2026-03-24 00:02:00,2612.37,EUR,DEBIT,TN,192.168.66.64,DESKTOP_CHROME,0,1,False,0
384,CLI000095,2026-03-23 05:36:00,29.03,TND,VIREMENT,DE,192.168.155.149,DESKTOP_CHROME,5,0,False,0
385,CLI000075,2026-03-12 10:17:00,19474.01,EUR,DEBIT,KP,192.168.244.170,DESKTOP_FIREFOX,10,3,False,1
386,CLI000082,2026-03-03 07:29:00,3081.78,EUR,DEBIT,MA,192.168.216.42,DESKTOP_FIREFOX,7,1,False,0
387,CLI000056,2026-03-05 04:48:00,1190.33,TND,CREDIT,FR,192.168.4.30,DESKTOP_FIREFOX,4,3,False,0
388,CLI000063,2026-03-29 20:48:00,290.47,EUR,DEBIT,FR,192.168.198.24,MOBILE_IOS,20,6,False,0
389,CLI000017,2026-03-20 06:39:00,463.91,TND,DEBIT,MA,192.168.165.183,DESKTOP_CHROME,6,4,False,0
390,CLI000090,2026-03-13 14:12:00,100.74,EUR,VIREMENT,MA,192.168.235.99,DESKTOP_FIREFOX,14,4,False,0
391,CLI000027,2026-03-03 00:09:00,892.43,EUR,DEBIT,GB,192.168.102.181,DESKTOP_FIREFOX,0,1,False,0
392,CLI000015,2026-03-01 03:52:00,14084.46,EUR,CREDIT,FR,192.168.151.250,MOBILE_ANDROID,3,6,False,0
393,CLI000042,2026-03-16 04:19:00,2606.91,EUR,DEBIT,FR,192.168.231.21,MOBILE_IOS,4,0,False,0
394,CLI000036,2026-03-06 22:53:00,13745.96,TND,DEBIT,MA,192.168.133.233,MOBILE_IOS,22,4,False,0
395,CLI000021,2026-03-29 23:53:00,2860.86,TND,DEBIT,FR,192.168.49.225,DESKTOP_CHROME,23,6,False,0
396,CLI000028,2026-03-12 22:07:00,3404.91,EUR,DEBIT,IR,192.168.109.43,DESKTOP_CHROME,22,3,False,0
397,CLI000007,2026-03-08 08:29:00,10603.02,EUR,DEBIT,DE,192.168.213.110,DESKTOP_FIREFOX,8,6,False,0
398,CLI000086,2026-03-21 02:36:00,1560.43,EUR,VIREMENT,FR,192.168.65.178,MOBILE_IOS,2,5,False,0
399,CLI000094,2026-03-26 02:34:00,792.61,EUR,CREDIT,MA,192.168.78.129,DESKTOP_CHROME,2,3,False,0
400,CLI000004,2026-03-20 11:08:00,3426.14,EUR,CREDIT,MA,192.168.248.137,MOBILE_IOS,11,4,False,0
401,CLI000056,2026-03-26 12:39:00,5679.44,EUR,DEBIT,FR,192.168.169.227,DESKTOP_FIREFOX,12,3,False,0
402,CLI000059,2026-03-01 10:33:00,557.82,EUR,DEBIT,RU,192.168.98.151,DESKTOP_FIREFOX,10,6,False,0
403,CLI000064,2026-03-06 02:11:00,417.43,EUR,CREDIT,FR,192.168.79.188,DESKTOP_FIREFOX,2,4,False,0
404,CLI000013,2026-03-04 10:11:00,1172.19,EUR,CREDIT,MA,192.168.106.193,DESKTOP_FIREFOX,10,2,False,0
405,CLI000054,2026-03-07 18:48:00,2691.35,EUR,DEBIT,FR,192.168.225.237,MOBILE_IOS,18,5,False,0
406,CLI000083,2026-03-25 19:55:00,2585.59,EUR,DEBIT,DE,192.168.187.223,DESKTOP_FIREFOX,19,2,False,0
407,CLI000095,2026-03-02 15:21:00,179.65,EUR,DEBIT,FR,192.168.23.28,MOBILE_IOS,15,0,False,0
408,CLI000035,2026-03-17 19:16:00,9837.21,EUR,DEBIT,FR,192.168.163.147,MOBILE_ANDROID,19,1,False,0
409,CLI000084,2026-03-27 12:15:00,459.71,EUR,CREDIT,RU,192.168.199.205,DESKTOP_FIREFOX,12,4,False,0
410,CLI000071,2026-03-26 03:30:00,721.93,EUR,DEBIT,FR,192.168.89.209,MOBILE_ANDROID,3,3,False,0
411,CLI000010,2026-03-07 17:45:00,335.9,TND,DEBIT,FR,192.168.37.69,DESKTOP_CHROME,17,5,False,0
412,CLI000002,2026-03-20 13:26:00,25285.71,EUR,CREDIT,US,192.168.192.54,DESKTOP_FIREFOX,13,4,False,0
413,CLI000089,2026-03-06 19:12:00,1326.75,EUR,DEBIT,US,192.168.239.192,MOBILE_IOS,19,4,False,0
414,CLI000037,2026-03-02 21:41:00,357.39,EUR,CREDIT,FR,192.168.102.179,DESKTOP_CHROME,21,0,False,0
415,CLI000020,2026-03-15 00:42:00,2798.13,EUR,VIREMENT,TN,192.168.79.2,DESKTOP_FIREFOX,0,6,False,0
